arm,task,pct,compile_ok,n_total_tests,n_passed_tests,cost_usd,turns,duration_min,n_skills_invoked,skills_invoked
codex-lang-c,robertdavidgraham__masscan.b99d433,50.8042,1,2549,1295,1.196936,26,4.8575,0,
codex-lang-c,rochacbruno__marmite.7d4bc2d,31.5868,1,668,211,1.346903,31,7.4268,0,
codex-lang-c,rs__curlie.5dfcbb1,73.6467,1,702,517,1.755757,64,5.6969,0,
codex-lang-c,rs__jplot.2a54bcc,60.5489,1,583,353,1.137057,29,3.9179,0,
codex-lang-c,rust-embedded__svd2rust.1760b5e,34.2391,1,920,315,1.441785,34,5.8071,0,
codex-lang-c,rust-ethereum__ethabi.b1710ad,58.8766,1,997,587,1.724329,42,7.6744,0,
codex-lang-c,rust-lang__mdbook.37273ba,35.9066,1,1114,400,1.217378,33,5.8067,0,
codex-lang-c,rvben__rumdl.2d75c4d,24.3227,1,3322,808,1.851293,39,7.0238,0,
codex-lang-c,samtools__samtools.aa823b5,0.4208,1,1426,6,1.429845,45,5.8592,0,
codex-lang-c,sayanarijit__xplr.1751065,55.7235,1,463,258,1.652298,41,6.3876,0,
codex-lang-c,sclevine__yj.8016400,52.1512,1,767,400,1.320800,35,6.4450,0,
codex-lang-c,segmentio__chamber.5f93f5f,64.2449,1,1748,1123,0.970573,24,4.7428,0,
codex-lang-c,sharkdp__bat.f822bd0,41.9476,1,801,336,1.532022,39,5.4862,0,
codex-lang-c,sharkdp__fd.40d8eb3,65.5870,1,1235,810,2.203864,46,9.1820,0,
codex-lang-c,sharkdp__hexyl.2e26437,56.4018,1,906,511,1.474126,32,5.4128,0,
codex-lang-c,sharkdp__hyperfine.327d5f4,7.5342,1,292,22,1.436899,29,6.1899,0,
codex-lang-c,sharkdp__pastel.b60e899,61.8492,1,1114,689,1.311599,28,6.0132,0,
codex-lang-c,shashwatah__jot.a92aad8,79.1223,1,752,595,2.377367,49,11.5844,0,
codex-lang-c,sheepla__pingu.926d475,72.0627,1,383,276,0.675480,23,3.9153,0,
codex-lang-c,sibprogrammer__xq.b89f681,67.2980,1,792,533,1.966164,41,11.4262,0,
codex-lang-c,sigoden__argc.04a08f1,8.9447,1,995,89,3.322959,64,13.9181,0,
codex-lang-c,simeg__eureka.df3796c,35.4651,1,344,122,0.000000,0,0.0000,0,
codex-lang-c,sirwart__ripsecrets.34c9e03,70.8674,1,611,433,1.073206,33,4.6679,0,
codex-lang-c,sitkevij__hex.61ae69b,88.2139,1,823,726,1.536707,42,5.8087,0,
codex-lang-c,skeema__skeema.6a76243,26.1710,1,1708,447,1.723144,36,5.6517,0,
codex-lang-c,sqlite__sqlite.839433d,1.1544,1,13514,156,1.470050,34,6.8778,0,
codex-lang-c,sstadick__hck.b66c751,86.9006,1,855,743,0.972690,33,5.1041,0,
codex-lang-c,stacked-git__stgit.430027d,5.8350,1,1491,87,1.579239,32,6.3191,0,
codex-lang-c,stathissideris__ditaa.f2286c4,9.0312,1,609,55,1.124180,31,4.6103,0,
codex-lang-c,stranger6667__jsonschema.d52e881,40.8456,1,2933,1198,1.083610,23,5.0227,0,
codex-lang-c,svenstaro__genact.16f96e3,19.7425,1,233,46,1.649598,32,4.9633,0,
codex-lang-c,svenstaro__miniserve.8449e8b,66.7763,1,304,203,1.717776,34,7.3107,0,
codex-lang-c,tarka__xcp.5e5b448,81.6723,1,1184,967,0.984376,32,4.5521,0,
codex-lang-c,thezoraiz__ascii-image-converter.d05a757,24.5161,1,465,114,1.329148,37,6.0246,0,
codex-lang-c,tinycc__tinycc.9b8765d,37.3926,1,1979,740,1.189576,38,4.5728,0,
codex-lang-c,tomarrell__wrapcheck.c058da1,18.5417,1,480,89,0.999751,31,4.2538,0,
codex-lang-c,tomnomnom__gron.88a6234,60.2679,1,224,135,1.669626,38,7.2241,0,
codex-lang-c,trasta298__keifu.3331426,44.6565,1,262,117,1.133052,38,4.0697,0,
codex-lang-c,tree-sitter__tree-sitter.5e23cca,31.3312,1,1232,386,0.916822,33,4.9643,0,
codex-lang-c,tstack__lnav.ee34494,8.6869,1,990,86,1.009302,43,4.3797,0,
codex-lang-c,tukaani-project__xz.1007bf0,90.2837,1,1410,1273,1.011649,38,4.3165,0,
codex-lang-c,typst__typst.88356d0,31.2645,1,1724,539,0.997156,26,4.7030,0,
codex-lang-c,unhappychoice__gittype.34b72d0,46.9636,1,741,348,0.583606,29,3.0642,0,
codex-lang-c,universal-ctags__ctags.243595e,7.2631,1,2258,164,1.332215,43,5.9916,0,
codex-lang-c,wfxr__code-minimap.0ddeea5,57.1885,1,313,179,1.359299,43,5.2508,0,
codex-lang-c,wfxr__csview.8ac4de0,80.5970,1,335,270,1.007764,38,5.2355,0,
codex-lang-c,wgunderwood__tex-fmt.3f1aef6,59.3407,1,455,270,1.287812,53,6.0697,0,
codex-lang-c,wintermute-cell__ngrrram.8ea13c3,83.8284,1,303,254,0.979793,37,3.8649,0,
codex-lang-c,xampprocky__tokei.505d648,43.4426,1,732,318,0.890446,37,4.0657,0,
codex-lang-c,xorg62__tty-clock.f2f847c,76.5125,1,281,215,0.727676,25,2.7119,0,
codex-lang-c,y2z__monolith.8702e66,43.6185,1,713,311,1.317215,42,7.5501,0,
codex-lang-c,yaa110__nomino.f892499,42.8115,1,313,134,1.393342,58,5.8831,0,
codex-lang-c,yassinebridi__serpl.c48a9d7,40.8072,1,446,182,1.945094,54,7.1919,0,
codex-lang-c,yoav-lavi__melody.f4af9b4,58.7552,1,1205,708,1.276099,49,5.3920,0,
codex-lang-c,ys-l__flamelens.0b4dc33,15.6250,1,224,35,0.660304,38,2.8487,0,
codex-lang-c,zevv__duc.a58fa4e,49.5423,1,874,433,2.109314,45,7.0291,0,
codex-lang-c,zk-org__zk.10d93d5,22.9242,1,1108,254,1.211677,31,5.5342,0,
codex-lang-go,abishekvashok__cmatrix.5c082c6,95.2756,1,508,484,0.690263,28,2.5854,0,
codex-lang-go,agourlay__zip-password-finder.704700d,86.4706,1,680,588,1.431317,57,5.1502,0,
codex-lang-go,ajeetdsouza__zoxide.67ca1bc,64.4068,1,531,342,1.415427,46,6.5181,0,
codex-lang-go,alecthomas__chroma.8d04def,0.0000,1,515,0,1.327735,50,5.5251,0,
codex-lang-go,alexpovel__srgn.89f943b,60.4752,1,1852,1120,1.352266,54,5.2425,0,
codex-lang-go,altdesktop__i3-style.f93821b,67.1614,1,539,362,2.148784,47,9.9016,0,
codex-lang-go,ammarabouzor__tui-journal.2b4540d,67.7603,1,1402,950,1.062636,47,4.4755,0,
codex-lang-go,anordal__shellharden.6a6ffd4,74.7945,1,1095,819,0.986130,38,4.4020,0,
codex-lang-go,antonmedv__fx.86d0d34,58.8666,1,2047,1205,1.354677,56,5.9709,0,
codex-lang-go,antonmedv__walk.bf802ef,44.8936,1,470,211,1.734205,55,6.6449,0,
codex-lang-go,ariga__atlas.6d81150,44.9165,1,1318,592,2.324678,54,8.7516,0,
codex-lang-go,arq5x__bedtools2.dd57059,29.8196,1,1053,314,2.058953,40,9.8329,0,
codex-lang-go,arthursonzogni__json-tui.17a22b6,60.1325,1,755,454,1.378533,35,4.6831,0,
codex-lang-go,ast-grep__ast-grep.dde0fe0,9.6372,1,882,85,2.304507,54,10.8609,0,
codex-lang-go,astaxie__bat.17d1080,62.8781,1,1091,686,1.694612,56,6.8825,0,
codex-lang-go,astro__deadnix.d590041,76.2458,1,602,459,2.487795,53,7.4688,0,
codex-lang-go,axodotdev__oranda.27d60c7,57.3664,1,767,440,1.935019,44,6.7402,0,
codex-lang-go,bellard__quickjs.d7ae12a,5.2736,1,3034,160,2.505411,53,8.0618,0,
codex-lang-go,bensadeh__tailspin.6278437,71.3821,1,615,439,0.000000,0,0.0000,0,
codex-lang-go,blacknon__hwatch.edfcb62,48.1299,1,1016,489,1.043472,35,4.9923,0,
codex-lang-go,blake3-team__blake3.15e83a5,85.0077,1,647,550,1.835860,42,6.6008,0,
codex-lang-go,bootandy__dust.62bf1e1,60.2740,1,584,352,1.299170,38,5.3747,0,
codex-lang-go,boyter__scc.515f91c,13.7931,1,464,64,1.962125,28,9.2936,0,
codex-lang-go,brocode__fblog.3b54330,56.0327,1,978,548,1.408681,43,5.5886,0,
codex-lang-go,burntsushi__ripgrep.3b7fd44,60.0301,1,1994,1197,1.927891,37,7.5334,0,
codex-lang-go,burntsushi__xsv.f430466,44.0778,1,1182,521,1.862593,36,7.0075,0,
codex-lang-go,byron__dua-cli.8570c15,69.2525,1,709,491,1.529989,47,5.6177,0,
codex-lang-go,canop__broot.d6c798e,48.6085,1,539,262,2.330657,52,7.3278,0,
codex-lang-go,canop__rhit.ae90bcb,56.3035,1,817,460,1.608584,40,6.1897,0,
codex-lang-go,cheat__cheat.b8098dc,52.1886,1,297,155,1.422646,35,6.1999,0,
codex-lang-go,chirlu__sox.42b3557,29.5341,1,1202,355,2.080676,35,6.7132,0,
codex-lang-go,chmln__handlr.90e78ba,69.9446,1,722,505,1.425285,32,5.6889,0,
codex-lang-go,chmln__sd.87d1ba5,87.0370,1,810,705,2.767215,65,8.2051,0,
codex-lang-go,clog-tool__clog-cli.7066cba,29.3403,1,576,169,1.840479,45,6.0899,0,
codex-lang-go,cmatsuoka__figlet.202a0a8,49.6560,1,872,433,2.020204,50,6.8213,0,
codex-lang-go,codesnap-rs__codesnap.f81e4f3,47.9452,1,730,350,0.000000,0,0.0000,0,
codex-lang-go,cordx56__rustowl.655bc5c,56.1969,1,589,331,1.496923,41,5.6270,0,
codex-lang-go,crowdagger__crowbook.ea214d7,32.4659,1,807,262,1.669556,48,6.7230,0,
codex-lang-go,cslarsen__jp2a.61d205f,32.1712,1,631,203,1.029783,34,4.5370,0,
codex-lang-go,cweill__gotests.2a672c5,48.4245,1,603,292,1.927712,52,7.3304,0,
codex-lang-go,dalance__amber.69a0f52,70.1940,1,567,398,1.663433,48,6.7198,0,
codex-lang-go,dandavison__delta.acd758f,20.5263,1,950,195,1.575768,45,5.7500,0,
codex-lang-go,danmar__cppcheck.0a5b103,16.2747,1,2126,346,1.810011,37,6.6710,0,
codex-lang-go,direnv__direnv.02040c7,51.5901,1,849,438,2.043948,50,8.7950,0,
codex-lang-go,doxygen__doxygen.966d98e,31.8777,1,229,73,1.942886,47,6.7158,0,
codex-lang-go,drew-alleman__datasurgeon.d257cee,44.8207,1,502,225,1.408391,46,5.4973,0,
codex-lang-go,ducaale__xh.4a6e44f,38.1725,1,1171,447,1.491886,39,6.4334,0,
codex-lang-go,duckdb__duckdb.bdb65ec,0.7080,1,5650,40,2.113110,50,9.4876,0,
codex-lang-go,dundee__gdu.ede21d2,59.4315,1,1161,690,1.989963,40,7.7528,0,
codex-lang-go,ecumene__rust-sloth.051c559,50.7895,1,380,193,1.370998,44,5.9572,0,
codex-lang-go,ekzhang__bore.8e059cd,45.5665,1,406,185,1.591582,40,6.6808,0,
codex-lang-go,eliukblau__pixterm.1a93fd5,15.8140,1,430,68,2.109475,50,6.7825,0,
codex-lang-go,elkowar__pipr.fae0b17,32.0683,1,527,169,0.887805,33,3.6639,0,
codex-lang-go,epistates__treemd.825c6dd,20.7776,1,1569,326,1.543564,39,6.4469,0,
codex-lang-go,eradman__entr.8e2e8b4,71.8430,1,586,421,1.820462,56,6.1641,0,
codex-lang-go,esubaalew__run.0fb9dec,8.3333,1,1212,101,1.410243,57,5.2224,0,
codex-lang-go,eudoxia0__hashcards.48aa136,64.2919,1,1151,740,0.000000,0,0.0000,0,
codex-lang-go,facebook__zstd.1168da0,13.1501,1,2038,268,1.295411,34,4.4345,0,
codex-lang-go,facebookresearch__fasttext.1142dc4,50.6410,1,312,158,1.255205,34,5.5756,0,
codex-lang-go,ffmpeg__ffmpeg.360a402,6.5574,1,3050,200,1.473445,39,5.3670,0,
codex-lang-go,filosottile__age.706dfc1,0.0000,1,676,0,3.186589,60,10.6372,0,
codex-lang-go,foriequal0__git-trim.07c2f50,18.2353,1,510,93,1.481827,46,7.4423,0,
codex-lang-go,gabotechs__dep-tree.60a95a2,0.0000,0,865,0,1.766306,42,6.6901,0,
codex-lang-go,ggreer__the_silver_searcher.a61f178,41.8489,1,1006,421,1.722750,37,6.7089,0,
codex-lang-go,git-bahn__git-graph.87b4473,59.6491,1,570,340,2.244687,49,7.1130,0,
codex-lang-go,go-critic__go-critic.9aea378,26.5182,1,494,131,1.818374,45,7.2287,0,
codex-lang-go,google__brotli.b3dc9cc,0.9070,1,441,4,1.779270,45,7.6880,0,
codex-lang-go,gromacs__gromacs.665ea4c,1.5261,1,1245,19,1.792442,51,6.7262,0,
codex-lang-go,guumaster__hostctl.d6d9699,45.6274,1,1052,480,2.191410,113,6.7998,0,
codex-lang-go,hairyhenderson__gomplate.05eb3aa,44.3609,1,2926,1298,0.000000,0,0.0000,0,
codex-lang-go,halitechallenge__halite.822cfb6,43.8406,1,276,121,1.625730,46,6.2254,0,
codex-lang-go,hatoo__oha.8dc6349,68.5206,1,899,616,1.837569,35,8.5073,0,
codex-lang-go,hooklift__gowsdl.2a06cec,72.1228,1,391,282,1.716844,45,8.1954,0,
codex-lang-go,hpjansson__chafa.dd4d4c1,4.2983,1,1931,83,1.595509,49,6.8572,0,
codex-lang-go,htop-dev__htop.523600b,78.3550,1,693,543,1.802607,41,7.7415,0,
codex-lang-go,hush-shell__hush.560c33a,7.4105,1,1201,89,1.744157,47,6.3251,0,
codex-lang-go,incu6us__goimports-reviser.81bd549,47.9532,1,513,246,1.383048,36,5.3158,0,
codex-lang-go,ip7z__7zip.839151e,15.9004,1,1044,166,1.526127,42,6.7082,0,
codex-lang-go,ismaelgv__rnr.fc0733b,75.2562,1,683,514,1.759991,47,6.8587,0,
codex-lang-go,isona__dirble.e2dea9f,41.3649,1,718,297,1.955657,47,8.0001,0,
codex-lang-go,ivanceras__svgbob.6d00ad9,24.5763,1,472,116,1.247298,36,5.6120,0,
codex-lang-go,jarun__nnn.cb2c535,48.4342,1,479,232,1.077874,33,4.7365,0,
codex-lang-go,jesseduffield__lazygit.1d0db51,30.4907,1,856,261,1.427604,38,8.0597,0,
codex-lang-go,jgm__pandoc.5caad90,4.1890,1,5228,219,2.086873,38,8.0623,0,
codex-lang-go,jhspetersson__fselect.c3559ca,51.0433,1,3115,1590,2.012132,49,11.8482,0,
codex-lang-go,johanneskaufmann__html-to-markdown.3006818,79.5480,1,885,704,2.784536,73,10.3308,0,
codex-lang-go,johnkerl__miller.8d85b46,14.6810,1,14638,2149,1.778593,41,8.0503,0,
codex-lang-go,jonas__tig.8334123,42.9742,1,1587,682,0.879331,30,3.6948,0,
codex-lang-go,jqlang__jq.b33a763,8.9083,1,6073,541,2.127319,46,8.3606,0,
codex-lang-go,jrnxf__thokr.09375ef,46.7562,1,447,209,1.439876,39,6.8146,0,
codex-lang-go,junegunn__fzf.b56d614,15.6368,1,1861,291,1.425171,38,8.2021,0,
codex-lang-go,kaushiksrini__parqeye.8072121,22.3382,1,479,107,1.772474,42,6.7821,0,
codex-lang-go,kisielk__errcheck.dacab89,18.4211,1,342,63,3.180291,59,16.1935,0,
codex-lang-go,konradsz__igrep.aa75630,67.4419,1,387,261,1.274246,32,5.7912,0,
codex-lang-go,ksxgithub__parallel-disk-usage.96978ed,71.3748,1,531,379,1.781938,56,7.7719,0,
codex-lang-go,kyoh86__richgo.313114f,71.3504,1,548,391,1.423720,35,5.9470,0,
codex-lang-go,kyoheiu__felix.95df390,43.0556,1,504,217,1.948696,45,7.9287,0,
codex-lang-go,lfos__calcurse.49180d5,39.6396,1,666,264,1.801247,36,6.5800,0,
codex-lang-go,lh3__seqtk.94e7070,48.4848,1,429,208,1.712768,40,8.1295,0,
codex-lang-go,lua__lua.c6b4848,34.0060,1,1338,455,2.204364,50,9.1544,0,
codex-lang-go,luajit__luajit.a553b3d,38.5238,1,2967,1143,2.098994,41,9.4302,0,
codex-lang-go,lymphatus__caesium-clt.a529b2e,78.0870,1,575,449,2.071411,51,9.1754,0,
codex-lang-go,lz4__lz4.1519f46,65.6208,1,1498,983,1.885410,51,7.9396,0,
codex-lang-go,madler__pigz.fe4894f,79.4224,1,831,660,1.403393,35,6.6878,0,
codex-lang-go,mfridman__tparse.2416b4b,64.2353,1,425,273,1.991428,44,8.7318,0,
codex-lang-go,mgdm__htmlq.6e31bc8,81.3746,1,1455,1184,2.803656,65,9.8442,0,
codex-lang-go,mgechev__revive.201451e,28.4732,1,727,207,1.713334,40,7.7985,0,
codex-lang-go,mibk__dupl.1bf052b,74.2627,1,373,277,1.413328,35,5.9693,0,
codex-lang-go,mikefarah__yq.602586d,19.3500,1,2000,387,2.718927,51,11.1331,0,
codex-lang-go,miserlou__loop.209927c,52.1127,1,710,370,1.221289,50,6.1324,0,
codex-lang-go,mkj__dropbear.75f699b,54.2773,1,678,368,1.745791,44,6.6792,0,
codex-lang-go,mookid__diffr.2152742,61.7162,1,606,374,1.393472,40,5.7711,0,
codex-lang-go,multiprocessio__dsq.c3ae0ba,61.8081,1,542,335,1.680776,41,10.5797,0,
codex-lang-go,nachoparker__dutree.44e877d,65.6786,1,641,421,1.390858,42,5.5977,0,
codex-lang-go,naggie__dstask.ff57396,10.9290,1,1281,140,2.134080,38,7.9411,0,
codex-lang-go,nikoladucak__caps-log.2cf2d1e,17.4229,1,551,96,1.474301,32,5.6208,0,
codex-lang-go,nikolassv__bartib.6b9b5ce,67.0360,1,722,484,1.953935,102,8.2173,0,
codex-lang-go,ninja-build__ninja.cc60300,54.6592,1,1438,786,2.589867,49,10.0540,0,
codex-lang-go,noborus__ov.b96c2ba,32.2563,1,1857,599,1.914438,52,8.6612,0,
codex-lang-go,noborus__trdsql.d8c5ff6,46.1128,1,1312,605,1.884929,45,7.8364,0,
codex-lang-go,nukesor__pueue.8b9d6fe,11.4420,1,638,73,1.947031,37,7.9215,0,
codex-lang-go,nuta__nsh.bdd0702,52.5941,1,1966,1034,1.310656,34,5.6128,0,
codex-lang-go,o2sh__onefetch.e5958ce,5.8219,1,1168,68,2.137776,41,9.0352,0,
codex-lang-go,ogham__dog.721440b,46.3077,1,1300,602,1.974720,32,6.8367,0,
codex-lang-go,oppiliappan__eva.41ae245,73.2749,1,913,669,1.576866,40,7.3891,0,
codex-lang-go,oppiliappan__statix.e9df54c,35.7055,1,815,291,2.210011,43,8.2434,0,
codex-lang-go,orf__gping.26eb5b9,49.5601,1,341,169,1.459011,38,8.4754,0,
codex-lang-go,osgeo__gdal.0847f12,4.7184,1,657,31,0.000000,0,0.0000,0,
codex-lang-go,osgeo__proj.75d455c,0.0000,1,5319,0,2.460892,61,10.0075,0,
codex-lang-go,paradigmxyz__solar.5190d0e,38.7260,1,1978,766,2.404911,45,10.0868,0,
codex-lang-go,parcel-bundler__lightningcss.aa2ed1e,38.7199,1,2828,1095,1.412410,40,6.2775,0,
codex-lang-go,peco__peco.4e58dad,12.2349,1,1226,150,1.613210,34,7.4296,0,
codex-lang-go,pemistahl__grex.fa3e8ed,78.2012,1,1312,1026,2.086271,37,8.4271,0,
codex-lang-go,php__php-src.c891263,2.7014,1,14289,386,2.271682,60,10.1159,0,
codex-lang-go,pier-cli__pier.5e1bde9,73.2659,1,692,507,1.877679,36,7.8630,0,
codex-lang-go,pls-rs__pls.4e1ae50,36.4458,1,332,121,2.167323,56,8.9416,0,
codex-lang-go,psampaz__go-mod-outdated.bb79367,71.9298,1,285,205,1.402405,36,6.1822,0,
codex-lang-go,quinn-rs__quinn.bb359cc,49.9044,1,523,261,1.746214,41,9.3423,0,
codex-lang-go,raviqqe__muffet.a882908,66.7797,1,295,197,2.207810,64,9.5669,0,
codex-lang-go,rbakbashev__elfcat.52f8cc7,29.4326,1,564,166,1.547327,43,5.8704,0,
codex-lang-go,rcoh__angle-grinder.9c2fc88,26.1947,1,1130,296,1.962944,52,8.0862,0,
codex-lang-go,rhysd__kiro-editor.4157485,33.2215,1,596,198,1.942968,41,6.9072,0,
codex-lang-go,riquito__tuc.16fb471,54.0134,1,1196,646,1.458003,28,7.3757,0,
codex-lang-go,robertdavidgraham__masscan.b99d433,22.3922,1,2550,571,1.205552,38,6.3316,0,
codex-lang-go,rochacbruno__marmite.7d4bc2d,48.8024,1,668,326,0.000000,0,0.0000,0,
codex-lang-go,rs__curlie.5dfcbb1,74.3224,1,701,521,0.000000,0,0.0000,0,
codex-lang-go,rs__jplot.2a54bcc,69.4683,1,583,405,1.494206,46,6.7996,0,
codex-lang-go,rust-embedded__svd2rust.1760b5e,57.6087,1,920,530,1.729218,37,8.0677,0,
codex-lang-go,rust-ethereum__ethabi.b1710ad,76.6299,1,997,764,2.114022,52,8.2690,0,
codex-lang-go,rust-lang__mdbook.37273ba,49.1921,1,1114,548,2.479095,52,10.1109,0,
codex-lang-go,rvben__rumdl.2d75c4d,21.7941,1,3322,724,2.392996,47,9.8180,0,
codex-lang-go,samtools__samtools.aa823b5,8.0000,1,1425,114,1.545068,34,8.1471,0,
codex-lang-go,sayanarijit__xplr.1751065,50.9719,1,463,236,2.363518,59,8.6483,0,
codex-lang-go,sclevine__yj.8016400,66.4928,1,767,510,2.010608,41,7.6196,0,
codex-lang-go,segmentio__chamber.5f93f5f,73.0549,1,1748,1277,1.860396,41,8.1299,0,
codex-lang-go,sharkdp__bat.f822bd0,40.8240,1,801,327,1.839077,38,6.9592,0,
codex-lang-go,sharkdp__fd.40d8eb3,69.9595,1,1235,864,1.992601,38,7.7925,0,
codex-lang-go,sharkdp__hexyl.2e26437,59.0508,1,906,535,1.564022,41,6.1003,0,
codex-lang-go,sharkdp__hyperfine.327d5f4,0.0000,1,291,0,1.713075,39,6.8556,0,
codex-lang-go,sharkdp__pastel.b60e899,59.5153,1,1114,663,1.750622,38,7.8569,0,
codex-lang-go,shashwatah__jot.a92aad8,59.2297,1,753,446,1.650417,39,7.5963,0,
codex-lang-go,sheepla__pingu.926d475,73.1070,1,383,280,1.485011,47,6.6348,0,
codex-lang-go,sibprogrammer__xq.b89f681,61.7424,1,792,489,2.443405,55,9.7143,0,
codex-lang-go,sigoden__argc.04a08f1,10.2513,1,995,102,1.963924,44,7.6768,0,
codex-lang-go,simeg__eureka.df3796c,68.0233,1,344,234,0.000000,0,0.0000,0,
codex-lang-go,sirwart__ripsecrets.34c9e03,65.3028,1,611,399,1.373877,42,5.8292,0,
codex-lang-go,sitkevij__hex.61ae69b,79.5869,1,823,655,1.279367,40,5.2612,0,
codex-lang-go,skeema__skeema.6a76243,15.5556,1,1710,266,1.315040,30,5.7339,0,
codex-lang-go,sqlite__sqlite.839433d,0.8879,1,13515,120,2.195308,54,12.3920,0,
codex-lang-go,sstadick__hck.b66c751,81.9883,1,855,701,1.362919,44,6.2503,0,
codex-lang-go,stacked-git__stgit.430027d,5.0268,1,1492,75,1.964239,40,8.6976,0,
codex-lang-go,stathissideris__ditaa.f2286c4,8.8670,1,609,54,1.427356,36,6.8391,0,
codex-lang-go,stranger6667__jsonschema.d52e881,47.0849,1,2933,1381,2.236786,51,8.8484,0,
codex-lang-go,svenstaro__genact.16f96e3,24.5690,1,232,57,0.000000,0,0.0000,0,
codex-lang-go,svenstaro__miniserve.8449e8b,41.5584,1,308,128,2.242028,38,9.3597,0,
codex-lang-go,tarka__xcp.5e5b448,84.2905,1,1184,998,1.537408,40,6.4973,0,
codex-lang-go,thezoraiz__ascii-image-converter.d05a757,26.6667,1,465,124,2.298713,43,9.2079,0,
codex-lang-go,tinycc__tinycc.9b8765d,65.7230,1,1978,1300,1.427847,39,7.3069,0,
codex-lang-go,tomarrell__wrapcheck.c058da1,20.1663,1,481,97,1.902842,47,8.6335,0,
codex-lang-go,tomnomnom__gron.88a6234,76.7857,1,224,172,1.287580,49,5.1190,0,
codex-lang-go,trasta298__keifu.3331426,49.8099,1,263,131,1.337056,56,5.1332,0,
codex-lang-go,tree-sitter__tree-sitter.5e23cca,34.0909,1,1232,420,1.149421,36,5.0777,0,
codex-lang-go,tstack__lnav.ee34494,6.8687,1,990,68,0.629342,36,2.8878,0,
codex-lang-go,tukaani-project__xz.1007bf0,87.7305,1,1410,1237,0.929814,40,3.5568,0,
codex-lang-go,typst__typst.88356d0,30.9745,1,1724,534,1.387743,43,5.6896,0,
codex-lang-go,unhappychoice__gittype.34b72d0,44.2645,1,741,328,0.000000,0,0.0000,0,
codex-lang-go,universal-ctags__ctags.243595e,4.8716,1,2258,110,0.828270,28,4.0225,0,
codex-lang-go,wfxr__code-minimap.0ddeea5,42.1725,1,313,132,1.648304,51,6.1718,0,
codex-lang-go,wfxr__csview.8ac4de0,87.4627,1,335,293,1.041731,42,4.4787,0,
codex-lang-go,wgunderwood__tex-fmt.3f1aef6,34.7253,1,455,158,1.311180,36,5.1228,0,
codex-lang-go,wintermute-cell__ngrrram.8ea13c3,75.9076,1,303,230,1.259519,40,4.3788,0,
codex-lang-go,xampprocky__tokei.505d648,56.9672,1,732,417,1.210460,31,6.2095,0,
codex-lang-go,xorg62__tty-clock.f2f847c,74.0214,1,281,208,0.838821,31,3.3724,0,
codex-lang-go,y2z__monolith.8702e66,0.0000,0,713,0,1.497573,40,5.7473,0,
codex-lang-go,yaa110__nomino.f892499,56.8690,1,313,178,0.951029,28,3.7525,0,
codex-lang-go,yassinebridi__serpl.c48a9d7,31.6143,1,446,141,0.635968,41,2.4166,0,
codex-lang-go,yoav-lavi__melody.f4af9b4,57.9253,1,1205,698,1.140263,43,5.1644,0,
codex-lang-go,ys-l__flamelens.0b4dc33,32.1429,1,224,72,0.820605,47,3.7296,0,
codex-lang-go,zevv__duc.a58fa4e,53.8902,1,874,471,2.761474,73,9.9041,0,
codex-lang-go,zk-org__zk.10d93d5,22.4729,1,1108,249,1.173143,44,5.8422,0,
codex-lang-java,abishekvashok__cmatrix.5c082c6,92.7165,1,508,471,1.545043,42,4.5592,0,
codex-lang-java,agourlay__zip-password-finder.704700d,83.6765,1,680,569,2.236206,62,6.9768,0,
codex-lang-java,ajeetdsouza__zoxide.67ca1bc,6.5789,1,532,35,2.153166,49,6.7671,0,
codex-lang-java,alecthomas__chroma.8d04def,0.0000,0,515,0,0.000000,0,0.0000,0,
codex-lang-java,alexpovel__srgn.89f943b,63.1210,1,1852,1169,1.418063,41,5.6621,0,
codex-lang-java,altdesktop__i3-style.f93821b,56.5863,1,539,305,1.774277,49,6.5555,0,
codex-lang-java,ammarabouzor__tui-journal.2b4540d,61.6262,1,1402,864,1.713108,65,5.9688,0,
codex-lang-java,anordal__shellharden.6a6ffd4,72.8767,1,1095,798,1.301487,45,5.6575,0,
codex-lang-java,antonmedv__fx.86d0d34,0.0000,0,2047,0,1.537541,50,6.3462,0,
codex-lang-java,antonmedv__walk.bf802ef,29.7872,1,470,140,2.267479,60,6.8880,0,
codex-lang-java,ariga__atlas.6d81150,49.3171,1,1318,650,2.845603,61,11.6487,0,
codex-lang-java,arq5x__bedtools2.dd57059,21.1776,1,1053,223,3.308271,55,10.2194,0,
codex-lang-java,arthursonzogni__json-tui.17a22b6,32.3179,1,755,244,1.084624,39,6.7909,0,
codex-lang-java,ast-grep__ast-grep.dde0fe0,8.9569,1,882,79,2.266596,40,8.5494,0,
codex-lang-java,astaxie__bat.17d1080,36.6300,1,1092,400,1.899856,31,7.5390,0,
codex-lang-java,astro__deadnix.d590041,77.9070,1,602,469,2.924114,54,11.0685,0,
codex-lang-java,axodotdev__oranda.27d60c7,50.0652,1,767,384,2.062230,53,8.0323,0,
codex-lang-java,bellard__quickjs.d7ae12a,0.0000,1,3034,0,2.584157,46,8.5710,0,
codex-lang-java,bensadeh__tailspin.6278437,69.9187,1,615,430,0.000000,0,0.0000,0,
codex-lang-java,blacknon__hwatch.edfcb62,16.4370,1,1016,167,2.015893,52,7.5459,0,
codex-lang-java,blake3-team__blake3.15e83a5,87.3261,1,647,565,2.289276,44,8.6807,0,
